Molregno	StandardInChIKey	Chirality	IsProdrug	CanonicalSMILES
1351475	XUPJXTGHHHIDNH-WVBUVRCRSA-N	Unknown	Unknown	CC(C)(C)c1cccc(CN[C@H]2CS(=O)(=O)C[C@@H](Cc3cc(F)c(N)c(OC(C(F)(F)F)C(F)(F)F)c3)[C@@H]2O)c1
1104023	VMRVYFWWRRLMTD-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1)n2cnnc2
1357738	OZYPJCFRMNJWPZ-UHFFFAOYSA-N	Unknown	Unknown	Fc1ccc2[nH]c(CC3=NC(=CC(=O)N3)N4CCOCC4)nc2c1
995890	XFUYNASYVIGKBI-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)S(=O)(=O)CC#CCOC(=O)c2ccc(cc2)[N+](=O)[O-]
1357737	XLESLWHDVUIEMT-UHFFFAOYSA-N	Unknown	Unknown	Cn1c(CC2=NC(=CC(=O)N2)N3CCOCC3)nc4ccccc14
877092	WWUZIQQURGPMPG-QOQDJSECSA-N	Unknown	Unknown	CCCCCCCCCCCCC\C=C/[C@@H](O)[C@@H](N)CO
383769	GIIZNNXWQWCKIB-VWLOTQADSA-N	Unknown	Unknown	OCc1cc(ccc1O)[C@@H](O)CNCCCCCCOCCCCc2ccccc2
1014040	NTSULYAGONAQME-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1ccccc1c2cncnc2NCCc3cnc[nH]3
846118	PDHFGEJJPSGTNG-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)N1CCN(CC1)c2ccc(cc2[N+](=O)[O-])C(=O)NC3C4CC5CC(CC3C5)C4
995747	MPIPASJGOJYODL-UHFFFAOYSA-N	Racemic	No	Clc1ccc(C(Cn2ccnc2)OCc3c(Cl)cccc3Cl)c(Cl)c1
1369004	ISUIGAVIOQMGCY-REZTVBANSA-N	Unknown	Unknown	Clc1ccc(Sc2oc(\C=N\n3cnnc3)cc2)cc1
1680634	VWLZIFMOIBEMBS-RQZCQDPDSA-N	Unknown	Unknown	Fc1ccc(\C=N\NC(=O)c2ccc(Br)cc2)cc1
846114	QZDMSRWCNXBDIE-UHFFFAOYSA-N	Unknown	Unknown	CS(=O)(=O)N1N=C(CC1c2ccc3OCOc3c2)c4ccc(Br)cc4
165619	VKJXAQYPOTYDLO-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(CCN)cc1
952054	MMFABYWYULZIBJ-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1ccccc1c2nc(N3CCOCC3)c4ccccc4n2
32222	WURGZWOTGMLDJP-ZCYANPAGSA-N	Single_Stereoisomer	No	CNC(=O)[C@@H](Cc1ccccc1)N(C)C(=O)[C@@H](Cc2ccc3ccccc3c2)N(C)C(=O)\C=C\CC(C)(C)N
922578	GEZHSFWIKDVYFO-UHFFFAOYSA-N	Unknown	Unknown	Brc1ccc(cc1)C2CC(=NN2S(=O)(=O)c3ccccc3)c4cccs4
802121	OFIVKBUMLYPYSP-ZNIBHDIESA-N	Unknown	Unknown	COC(=O)[C@@]1(Cc2ccc(OC)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N6CCCC6)n5Cc7ccc(OC)c(OC)c7
872112	NHXCFCGLJUIIBK-UHFFFAOYSA-N	Unknown	Unknown	Cc1ncn(c1C)c2ccccc2O
807331	QSIBZGFYPPYQFF-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)CC(=O)C2=C(C1)Oc3nc4ccccc4cc3C2C(C#N)C#N
951889	MZHXYVMEVBEFAL-DHICTHMZSA-N	Unknown	Unknown	C[C@@H]1CC[C@@H]2N(C1)C[C@@H]3[C@@]4(O)C[C@@]56O[C@]7(O)[C@@H](O)CC[C@@]5(C)[C@H]7CC[C@@H]6[C@@]4(O)C[C@@H](O)[C@@]3(O)[C@@]2(C)O
1572454	DFJSJLGUIXFDJP-UHFFFAOYSA-N	Achiral	No	CNC(=O)CN1CCC(CC1)Oc2cc3c(Nc4cccc(Cl)c4F)ncnc3cc2OC
1032814	GWLJOJIFRCVMGV-UHFFFAOYSA-N	Unknown	Unknown	Oc1ncc(NC(=O)Oc2ccccc2)c(O)n1
3743	STCMXLSWPAFYPU-XVYLWALFSA-N	Unknown	Unknown	CCC[C@H]1CC2C3CCC(=O)C3(C)CCC2C4(C)C=CC(=O)C=C14
761967	NQKWSEYPMQDGSE-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccn2cc(CSc3ccccc3N)nc2c1
957737	KILDHUUBAHSDCI-UHFFFAOYSA-N	Unknown	Unknown	CN(C)c1ccc(cc1)c2cncnc2Nc3ccc(F)cc3
675144	LEBVLXFERQHONN-INIZCTEOSA-N	Single_Stereoisomer	No	CCCCN1CCCC[C@H]1C(=O)Nc2c(C)cccc2C
675146	SNBUBQHDYVFSQF-HIFRSBDPSA-N	Single_Stereoisomer	No	CO[C@]1(NC(=O)CSCC#N)[C@H]2SCC(=C(N2C1=O)C(=O)O)CSc3nnnn3C
1445403	RFXXESOWGZZTJX-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n3cncn3
1445405	KKRDUARDBIREMO-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(C(c1ccc(Nc2ccccc2)cc1)n3ccnc3)C(=O)O
1445404	IIRSLIBRUAZIJO-UHFFFAOYSA-N	Unknown	Unknown	COC(=O)C(C)(C)C(c1ccc(Nc2ccc(cc2)C(=O)C)cc1)n3cncn3
1445407	XXWMAMCGORMRNI-UHFFFAOYSA-N	Unknown	Unknown	CNC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n3ccnc3
1445406	JDLUQANAFAMTPT-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(C(c1ccc(Nc2ccc(cc2)C(=O)O)cc1)n3cncn3)C(=O)O
1445409	RVVFDYIKSLZLNR-UHFFFAOYSA-N	Unknown	Unknown	CNC(=O)C(C)(C)C(c1ccc(Nc2ccc(OC)cc2)cc1)n3ccnc3
1445408	YQROPEFKPYTAAN-UHFFFAOYSA-N	Unknown	Unknown	CCNC(=O)C(C)(C)C(c1ccc(Nc2ccccc2)cc1)n3ccnc3
1078684	UMVJLYQQUWXUMM-UHFFFAOYSA-N	Unknown	Unknown	CN1C(=O)NC(=O)c2c1nc(CN3CCOCC3)n2CCCO
773130	IMICCSLWVXIYPO-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(NC2=Nc3cccc4cccc2c34)cc1OC
836047	RZUHGAKUNBFQJS-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2cc3N(C)CCc4cc(OC)c(OC)c(c2cc1OC)c34
623092	PVEFJNQDIIDFGY-XNTDXEJSSA-N	Unknown	Unknown	FC1(F)C(=O)N(Cc2ccc3ccccc3c2)c4c(\C=C\C(=O)NS(=O)(=O)c5ccc(Cl)cc5)cccc14
105637	VVJCUUBNICZCTD-YKBNYSBYSA-N	Unknown	Unknown	C[C@]12CCC3C(CCC4=CC(=O)CC[C@]34S)C1CC[C@@H]2O
1113744	ILKGZCQNPRKMJP-UHFFFAOYSA-N	Unknown	Unknown	COc1cccc(c1)C(=O)Nc2cc(ccc2Cl)C(F)(F)F
817607	PDPTZEGRKJUPCD-UHFFFAOYSA-N	Unknown	Unknown	Cc1cccnc1NC(=O)C23CCC(C)(C(=O)O2)C3(C)C
817600	JJVTWQSDQIMXRW-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc2nc(SCC(=O)NN)cc(C)c2c1
1105861	QPOCBUQWHFOOIK-UHFFFAOYSA-N	Unknown	Unknown	CCOC(=O)c1c(C)n(C)c2ccc(OC)c(NC(=O)CN3CCCCC3)c12
377789	OYNURZXTLNNKAP-QGZVFWFLSA-N	Unknown	Unknown	N[C@@H]1CCCN(C1)C2=Nc3ccccc3C(=O)N2Cc4ccccc4C#N
994765	FTOPGVGTEHVJEP-UHFFFAOYSA-N	Unknown	Unknown	CC(=O)Nc1nnc(SCc2ccc(F)cc2)s1
758029	RKXZGFZDGUDVFO-UHFFFAOYSA-N	Unknown	Unknown	CC1CCN(CC(=O)Nc2cccc(c2)[N+](=O)[O-])CC1
185908	UGLPVHLKYTWQRV-UHFFFAOYSA-N	Unknown	Unknown	C(COc1ccc(cc1)n2ccnc2)Cc3ccccn3
990440	ZAYOCMDTYQMKTE-LFIBNONCSA-N	Unknown	Unknown	CCCC\C=C\C(NC(=O)c1ccccc1)c2ccccc2
420817	XJJYCCQIXOJVOA-UHFFFAOYSA-O	Unknown	Unknown	CC(C)N(C1CCCCC1)C(=[N+](C)C)NCc2ccc(Cl)cc2
802785	SAYDZQKTAFAYBQ-UHFFFAOYSA-N	Unknown	Unknown	COc1ncc2N=C(C)C(=O)N(C3CC3)c2n1
1022858	DSKSAKUOHYKFIU-UHFFFAOYSA-N	Unknown	Unknown	Cn1cccc1C(=O)N2CCC3(CCN(Cc4ccc(cc4)C#N)CC3)CC2
301217	KNPBWZXSKOFOJV-UHFFFAOYSA-N	Unknown	Unknown	CC(C)(Cc1c[nH]c2ccccc12)NCC(O)COc3cccc4ccccc34
1170262	GINXSGVWXWGOTE-QHXQRBBOSA-N	Unknown	Unknown	CCc1cccc(c1)c2c(F)cccc2[C@](O)(CCCCOC)[C@H]3CN(CCO3)C(=O)[C@H]4C[C@@H](N)[C@@H](O)C4
1819204	YACCYRBVQQRLHX-CQSZACIVSA-N	Unknown	Unknown	C[C@@H]1Cc2ncn(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc5[nH]ccc45
1819205	AAHSRCQZORMVGS-CYBMUJFWSA-N	Unknown	Unknown	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2C(=O)N1c4ccnc5[nH]ccc45
1819202	PNOOBJLOWFSQAY-UHFFFAOYSA-N	Unknown	Unknown	CC1(C)Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4cc(Cl)nc5[nH]ccc45
1819203	JTBVBNYGDIEVPZ-HUUCEWRRSA-N	Unknown	Unknown	C[C@@H]1[C@@H](C)n2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc5[nH]ccc45
1819200	VYVKRWPUIMOGDT-CYBMUJFWSA-N	Unknown	Unknown	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc5[nH]cnc45
1819201	HKJNCMXEQXBCBI-CYBMUJFWSA-N	Unknown	Unknown	C[C@@H]1Cn2ncc(C3CCN(CC3)S(=O)(=O)C)c2CN1c4ccnc(N)c4
21938	WZHJKEUHNJHDLS-QTGUNEKASA-N	Single_Stereoisomer	No	CN1C[C@H](CNC(=O)OCc2ccccc2)C[C@H]3[C@H]1Cc4cn(C)c5cccc3c45
1676639	FWNNFDXOWQESMM-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(cc1OC2CCN(CC2)C(C)C)C(=O)NCc3csc(C)n3
2036151	SQSHFUZAFRGGRD-JSXFGMRASA-N	Unknown	Unknown	CCOC(=O)NC(=S)Nc1ccc(cn1)c2cn(C)c3c(CN4C[C@@H]5N(N(CC=C)CC(=O)N5[C@@H](Cc6ccc(O)cc6)C4=O)C(=O)NCc7ccccc7)cccc23
198445	VMXIUTUFHIFDKH-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2[nH]c(C)nc2cc1C(=O)c3ccc(Nc4ccc(F)cc4F)cc3
763237	FVLMRSJALFJPOF-UHFFFAOYSA-N	Unknown	Unknown	Oc1nc(S)nnc1Cc2ccccc2
1702422	JTONHBSNAOKVHG-HYARGMPZSA-N	Unknown	Unknown	Cc1c(\N=C\c2occc2)n(Cc3ccccc3)c4ccccc14
712920	CXDSZAINFKAKPN-AKRCKQFNSA-N	Unknown	Unknown	OC(=O)C1CN(C1)C2CC[C@@]3(C2)Cc4ccccc4Cc5ccccc35
929940	BFRCJFXALGSASK-LGMDPLHJSA-N	Unknown	Unknown	CCO\C(=C\1/C(C(=C(C)N=C1C)C(=O)OCC)c2sccc2C)\O
1570706	VERWOWGGCGHDQE-UHFFFAOYSA-N	Achiral	No	CC(C)Oc1cc(C2CCNCC2)c(C)cc1Nc3ncc(Cl)c(Nc4ccccc4S(=O)(=O)C(C)C)n3
806176	JAWZRHSGHFIOEX-VRHZNZDDSA-N	Unknown	Unknown	CN1\C(=C\C=C(\C#N)/C(=O)N)\C(C)(C)c2ccccc12
687763	OKGIRFQYPOUVPO-UHFFFAOYSA-N	Unknown	Unknown	CCc1cc(c2nc(c(O)c(C(=O)O)c2c1)C3(CC3)c4ccccc4)C(F)(F)F
687764	XAXSNVHGZMLPPQ-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(cc1)C2(CC2)c3nc4c(C)cc(C)cc4c(C(=O)O)c3O
914670	OXUHCCPXOYBXRV-RLSJRWLLSA-N	Unknown	Unknown	COC(=O)[C@@]1(Cc2ccc(F)cc2)[C@@H]3[C@H](CN1C(=O)c4ccccc4)Cc5c3cc(C(=O)N(C)C)n5Cc6c(O)c(C)cnc6CO
517580	URJAQUYCRCFSSV-GDLZYMKVSA-N	Unknown	Unknown	CO[C@](c1ccc(Cl)cc1)(c2ccc3N(C)C(=O)C=C(c4cccc(Cl)c4C)c3c2)c5cncn5C
1335010	JNYUGWPUYNNZOZ-UHFFFAOYSA-N	Unknown	Unknown	COc1cc2c3N(C(C)c4ccccc4)C(=O)Nc3cnc2cc1c5c(C)onc5C
1335011	JNYUGWPUYNNZOZ-CQSZACIVSA-N	Unknown	Unknown	COc1cc2c3N([C@H](C)c4ccccc4)C(=O)Nc3cnc2cc1c5c(C)onc5C
1062256	NWJZGZSNAOPVHK-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1ccccc1c2cc(C#N)c3[nH]c(nc3c2)C4=NOC5(CCCCC5)C4
1335014	VUVUVNZRUGEAHB-CYBMUJFWSA-N	Unknown	Unknown	COc1cc2c3N([C@H](C)c4ccccn4)C(=O)Nc3cnc2cc1c5c(C)onc5C
537406	UYHSAGGOBAGMEV-UHFFFAOYSA-N	Unknown	Unknown	CCNC(=O)c1ccc(cc1)n2nc(C)cc2c3ccccc3
918162	LCEKUHFBUFUSSY-UHFFFAOYSA-N	Unknown	Unknown	O.O.Cl.COc1ccc2c3CCN=C(C)c3[nH]c2c1
853910	AUKNUWAFTHIAIC-UHFFFAOYSA-N	Unknown	Unknown	Cl.Fc1ccc(SCCc2ccncc2)cc1
478641	PHERMJLGZFYQCH-UHFFFAOYSA-N	Unknown	Unknown	CCCCn1cnc(CN2CCN(CC2)c3cccc4[nH]c(nc34)c5ccc(cc5)C(C)(C)C)c1C
223781	PISNLBSRVGDYRY-HFDDLGEXSA-N	Unknown	Unknown	CC12CCC3C(CC=C4CC(O)CCC34C)C1CC/C/2=C\C=N\O
899279	XHGSXZXWBLXYTP-GFXBQONCSA-N	Unknown	Unknown	CO[C@H]1COC(=O)C\C=C/[C@H](C)[C@H](COC(=O)C\C=C/[C@@H]1C)OC
473283	OQGNJLWZKFTRPB-ZRZAMGCNSA-N	Unknown	Unknown	C[C@@H]1CN(Cc2ccc(cc2)c3ccccc3CN(C)C(=O)CS(=O)(=O)c4ccccc4)C[C@H](C)N1
737949	UQOOPIMXBSPVJI-UHFFFAOYSA-N	Achiral	No	Cc1cc(ccc1OCCOCC[N+](C)(C)Cc2ccccc2)C(C)(C)CC(C)(C)C
984531	BZEBXZWMFQHJQD-WJDWOHSUSA-N	Unknown	Unknown	CCOc1ccc(cc1)N2C(=S)N(CC(=O)OC)\C(=C/c3cccs3)\C2=O
895564	KQOIKFLECLLKKY-UHFFFAOYSA-N	Unknown	Unknown	Cc1nc(NC(=O)c2ccccc2)sc1c3csc(Nc4ccc(Cl)cc4Cl)n3
1023728	RNGWCRYKZICRMB-UHFFFAOYSA-N	Unknown	Unknown	CC(C)C(NS(=O)(=O)c1cccs1)C(=O)NCCN2CCN(CC2)c3ccccc3
822121	SRRPEXWCHWWJOC-MZGRFTCRSA-N	Unknown	Unknown	O.O.CN(C)[C@H]1[C@@H]2[C@@H](O)[C@H]3C(=C(O)[C@@]2(O)C(=O)C(=C1O)C(=O)N)C(=O)c4c(O)cccc4[C@@]3(C)O
983077	RPSTZWISHZSYDI-UHFFFAOYSA-N	Unknown	Unknown	Oc1nc(nc2c1nnn2Cc3cccc(Cl)c3)C(=O)NCc4occc4
79409	VMWNQDUVQKEIOC-ZDUSSCGKSA-N	Unknown	Unknown	CN1CCc2cccc3c2[C@@H]1Cc4ccc(O)c(O)c34
338822	ZEOSZTYOBIHDEK-UHFFFAOYSA-N	Unknown	Unknown	CCC(CC)Oc1cc(ccc1N(C)S(=O)(=O)C)[N+](=O)[O-]
1120752	WYFFTUUXAVQKJF-JJFYIABZSA-N	Unknown	Unknown	[O-][N+](=O)c1ccc2c(Cc3cc(ccc23)\N=C/c4ccc5OCOc5c4)c1
1120751	OMJSKNRMDJUOPY-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(O)nc(SCC(=O)Nc2ccc(cc2)S(=O)(=O)N3CCOCC3)n1
1120750	YIPBKXCHTULEMJ-UHFFFAOYSA-N	Unknown	Unknown	Cc1nnc(NCc2occc2)s1
1120757	AAPVOVKOHNCXJA-SECBINFHSA-N	Unknown	Unknown	CCOC(=O)C[C@@H](CC(=O)C)C(=O)OCC
1120756	RCVGWZAQWMJQHG-SREVYHEPSA-N	Unknown	Unknown	CC1=C(\C=C/C(=O)O)C(C)(C)CCC1
338824	SJCBXMJLCUJAAC-UHFFFAOYSA-N	Unknown	Unknown	CCCCCCOc1cc(ccc1N(C)S(=O)(=O)C)[N+](=O)[O-]
338825	OGHIXDRDSPVXJZ-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(ccc1NS(=O)(=O)C)[N+](=O)[O-]
137183	QGXBDMJGAMFCBF-HLUDHZFRSA-N	Unknown	Unknown	C[C@]12CC[C@@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O
437712	GHILKFUWMODLTJ-BNIKKZEQSA-N	Unknown	Unknown	C[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc3cc(cc(c3)n4ccnn4)n5ccnn5
1025075	NBQUAKXLTFLOAI-UHFFFAOYSA-N	Unknown	Unknown	[O-][N+](=O)c1ccc(cc1NCC2CCCO2)N3CCNCC3
1091229	SEIMKLNUEAPZHV-UHFFFAOYSA-N	Unknown	Unknown	CC(C)Cn1cnc2c(Sc3c(ncn3C)[N+](=O)[O-])nc(N)nc12
437716	CAFBEDWUSCRFBS-IRLDBZIGSA-N	Unknown	Unknown	C[C@H](CCN1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc3cc(cc(c3)c4nnnn4C)C(C)C
906310	PXSUXVMSRROECL-UHFFFAOYSA-N	Unknown	Unknown	Cc1cccc(CNc2ccnc(n2)c3cccc(NS(=O)(=O)C)c3)c1
226668	PLXBBKZSBILMTD-LYRYHICISA-N	Unknown	Unknown	C[C@@H](C#N)C1CCC2C3CCC4=CC(=O)CC[C@]4(C)C3CC[C@]12C
1523542	ZJEWXEAMZOTZGE-ZWKOTPCHSA-N	Unknown	Unknown	Clc1ccc(cc1)[C@@H]2CNC[C@H]2C3=Nc4ccc(cc4C(=O)N3)c5cn[nH]c5
1523540	GVOJSDSHNFLVIW-UHFFFAOYSA-N	Unknown	Unknown	COc1cc(cc2C(=O)NC(=Nc12)C(N)c3cccc(Cl)c3)c4cn[nH]c4
226665	YLFRRPUBVUAHSR-IQJXLZMJSA-N	Unknown	Unknown	CC(=O)C1=CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
226666	QAAQQTDJEXMIMF-FWRAHLBOSA-N	Unknown	Unknown	C[C@@H](O)C1CCC2C3CC=C4C[C@@H](O)CC[C@]4(C)C3CC[C@]12C
1523549	BSULSXCQOXQGND-INIZCTEOSA-N	Unknown	Unknown	N[C@@H](Cc1ccc(F)cc1)C2=Nc3ccc(cc3C(=O)N2)c4cn[nH]c4
346386	MLPHGOPXOJDNLS-JPYJTQIMSA-N	Unknown	Unknown	C[C@H]([C@@H](c1ccc2cc(OCC3(CCOCC3)C(=O)O)ccc2c1)n4ccnc4)N(C)C
788815	XIOYZAUVDJKWCL-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccc(SCc2onc(c2)c3ccccc3)cc1
402157	NAVFWCKQAIOHRB-HQNXYIODSA-N	Unknown	Unknown	Clc1ccc(cc1)S(=O)(=O)N2C3CCCC2[C@H](CC3)OC(=O)N4CCC(CC4)N5CCCCC5
811773	DKELKMQNSSEVBM-UHFFFAOYSA-N	Unknown	Unknown	CCc1nnc(NC(=O)c2cc(nn2c3ccccc3)c4ccccc4)s1
347037	AOVFGEQZHDTSQA-UHFFFAOYSA-N	Unknown	Unknown	OCCc1ccc(cc1)C(=O)CCCN2CCC(CC2)C(O)(c3ccccc3)c4ccccc4
993807	BWHMBTNPHGQSHZ-UHFFFAOYSA-N	Unknown	Unknown	CCN=C(S)NNC(=O)c1cc(nc2ccccc12)C3CC3
822694	WQTVNDGJPAEYTG-UHFFFAOYSA-N	Unknown	Unknown	Cc1cnc(CNc2cc(ncn2)c3cccc(c3)C#N)cn1
764463	NKWCHLPAXWCPAD-UHFFFAOYSA-N	Unknown	Unknown	CNc1oc(nc1C#N)c2cccs2
1248972	RBCUCXILXJXLTB-UHFFFAOYSA-N	Unknown	Unknown	Clc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2
1248973	FSIWGHXVLYRBFQ-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2
1248974	DLDAZIVPAOLETE-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2
1248975	LUHHARLTABWBTO-UHFFFAOYSA-N	Unknown	Unknown	FC(F)(F)c1ccccc1C(=O)N2CCC(Cc3ccccc3)CC2
815476	MVWIPZLDZGAODL-UHFFFAOYSA-N	Unknown	Unknown	Cc1cc(C)cc(SCc2noc(C(=O)NCC=C)c2C(=O)O)c1
1248978	Unknown	Unknown	Unknown	Unknown
1248979	Unknown	Unknown	No	Unknown
1011331	RWYMREXCILLWJQ-UHFFFAOYSA-N	Unknown	Unknown	CCOC(=O)N1CCN(CC1)C(=O)CN(C)S(=O)(=O)c2ccc3N(C)C(=O)C(C)(C)c3c2
1251136	VFXPGUSWBCYCOT-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccc(F)cc4C1=O
1251137	OLIKWRPYTRHRMV-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccc(Cl)cc4C1=O
1251134	HQSQYWFCWHOSNQ-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccc(C)cc4C1=O
438356	HTZBCHVAMWNYJY-BPUDTRNYSA-N	Unknown	Unknown	CC[C@H](C[C@@H](O)N1CCC[C@@H](Cc2ccc(F)cc2)C1)NC(=O)Nc3cccc(c3)c4nnnn4C
1251132	TWFAWXIRDXPGBL-UHFFFAOYSA-N	Unknown	Unknown	ClC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccccc4C1=O
752610	RPWWOUQNNOYCBE-UHFFFAOYSA-N	Unknown	Unknown	COc1ccc(CCNC(=O)Cc2cc(OC)c(OC)cc2[N+](=O)[O-])cc1OC
1251130	VHPSMRQSPACDNY-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccccc4C1=O
1251131	RPIRXSNNARIAIR-UHFFFAOYSA-N	Unknown	Unknown	O=C1C=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccccc14
455974	YDZMAHZCWKLUKT-UHFFFAOYSA-N	Unknown	Unknown	Cc1ccc(C)c(OCN2Cc3ccccc3C2C=O)c1
455975	LSXCHNRGSDGJEB-UHFFFAOYSA-N	Unknown	Unknown	CCc1ccc(OCC(=O)NCc2cccc3ccccc23)cc1
455970	PZEXMHGVMUYUBB-UHFFFAOYSA-N	Unknown	Unknown	O=C(CCN1C(=O)c2ccccc2C1=O)N3CCCCC3
455971	BQCUCIJLORCUIS-UHFFFAOYSA-N	Unknown	Unknown	CCc1ccc(cc1)N2CC(CC2=O)C(=O)OC
1251138	TXHNPJIYIXRBRG-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccc(Br)cc4C1=O
1251139	WGONQTBDCORFNL-UHFFFAOYSA-N	Unknown	Unknown	CC1=C(COc2cccc(OCC3CCOCC3)c2)Nc4ccc(cc4C1=O)C(=O)O
833402	PFWHFUPRJSEODI-UHFFFAOYSA-N	Unknown	Unknown	Cl.CN1CCCCC1c2ccc(nc2)c3cccnc3
1607797	WQRWPKOUJGCXMK-UHFFFAOYSA-N	Unknown	Unknown	O=C(Nc1nc(cs1)c2ccccc2)N(CCC(c3ccccc3)c4ccccc4)CCN5CCOCC5
900410	XAWWXMQSQCFGNM-UHFFFAOYSA-N	Unknown	Unknown	COc1ccccc1c2nccc(NCc3ccccc3)n2
900411	NFYJKKULWUZFEJ-UHFFFAOYSA-N	Unknown	Unknown	CC12CC3OS(=O)OC3CC4C5C(C(OCc6ccccc6)C14)C25
299515	JGRRGVGXYDGQLG-UHFFFAOYSA-N	Unknown	Unknown	Cc1cccc(n1)c2cccnc2
339445	GLTZKRDHVUETRJ-UHFFFAOYSA-N	Unknown	Unknown	O=C(CCc1ccc(CN2CCCCC2)cc1)N3CCC(Cc4c[nH]cn4)CC3
339444	ORPPQFQPOWCXQM-UHFFFAOYSA-N	Unknown	Unknown	O=C(CCOc1ccc(CN2CCCCC2)cc1)N3CCC(Cc4c[nH]cn4)CC3
374556	RLVLUGKCKPHKAF-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)c3cccnc3
374557	YVAOIUMZKHHBSB-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C(=C2CCCCC2)n3cncn3
374554	XLMPPFTZALNBFS-INIZCTEOSA-N	Single_Stereoisomer	No	Cn1nnc2ccc(cc12)[C@H](c3ccc(Cl)cc3)n4cncn4
374555	RFVQMQYIYHOBDE-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)c3cncnc3
374553	UGFHIPBXIWJXNA-UHFFFAOYSA-N	Racemic	No	Clc1cccc(c1)C(c2ccc3[nH]cnc3c2)n4ccnc4
374550	PQSGESDQXVWRGN-UHFFFAOYSA-N	Unknown	Unknown	N#Cc1ccc(cc1)C(c2ccc(cc2)C#N)n3ncnn3
1579099	QPJUVRIRYLMERM-UHFFFAOYSA-N	Unknown	Unknown	OCCN1CCN(CC(=O)Nc2ccc(c3cccc4C(=O)C=C(Oc34)N5CCOCC5)c6sc7ccccc7c26)CC1
1679871	SLUUYSIBFVQPJA-HKWRFOASSA-N	Unknown	Unknown	COc1ccc2\C(=N/OC(=O)c3ccccc3SC)\CCCc2c1[N+](=O)[O-]
715441	KIWCYIQJEGJEPP-UHFFFAOYSA-N	Unknown	Unknown	Fc1ccc2[nH]c(nc2c1)N3CCC4(CC3)CN(C(=O)O4)c5ccccc5
715440	VNMDTHYZNXLTIK-UHFFFAOYSA-N	Unknown	Unknown	Brc1ccc2[nH]c(nc2c1)N3CCC4(CC3)CN(C(=O)O4)c5ccccc5
